ID	symbol	chromosome	start	stop
ENSG00000232450	AL133517.1	1	113698884	113699631
ENSG00000232457	SLC16A6P1	17	64953683	64956546
ENSG00000232454	AL138752.1	9	37836044	37836394
ENSG00000232455	LARS2-AS1	3	45483974	45509545
ENSG00000257169	AC125612.1	12	96386818	96387194
ENSG00000119559	C19ORF25	19	1461143	1479556
ENSG00000252821	RNU6-388P	7	33001950	33002054
ENSG00000073417	PDE8A	15	84980440	85139145
ENSG00000112305	SMAP1	6	70667776	70862015
ENSG00000248188	AC005798.1	4	15743196	15743582
ENSG00000278558	TMEM191B	22	18527802	18530573
ENSG00000224452	RSL24D1P6	20	32170390	32170790
ENSG00000273723	AL139089.1	13	52651305	52652279
ENSG00000273720	AC091812.2	7	55743073	55743457
ENSG00000264031	ABHD15-AS1	17	29560547	29707090
ENSG00000273729	AC007686.3	14	77028086	77031572
ENSG00000133961	NUMB	14	73275107	73458617
ENSG00000133962	CATSPERB	14	91580696	91780707
ENSG00000081791	DELE1	5	141923808	141942047
ENSG00000198804	MT-CO1	MT	5904	7445
ENSG00000198805	PNP	14	20468954	20477094
ENSG00000198807	PAX9	14	36657568	36679715
ENSG00000163913	IFT122	3	129440036	129520507
ENSG00000271383	NBPF19	1	149390623	149556361
ENSG00000100991	TRPC4AP	20	35002404	35092871
ENSG00000271380	AL451085.2	1	154961825	154962623
ENSG00000270030	AC136475.7	11	325703	326294
ENSG00000270039	AC025165.5	12	57803838	57804415
ENSG00000264781	MIR4537	14	105859484	105859553
ENSG00000275609	AP000346.3	22	23610329	23610538
ENSG00000275607	AC135507.2	3	58379217	58379525
ENSG00000262962	KARSP3	16	68002432	68004952
ENSG00000261804	AC007342.4	16	53373493	53384745
ENSG00000277214	AC009159.2	16	79603572	79604177
ENSG00000264400	RN7SL491P	19	35414881	35415149
ENSG00000231901	AL354754.1	9	117840322	117897256
ENSG00000231905	SETP10	1	179183734	179184547
ENSG00000231907	GAPDHP37	22	40673484	40674451
ENSG00000231908	IDH1-AS1	2	208255247	208256181
ENSG00000064545	TMEM161A	19	19119169	19138513
ENSG00000064547	LPAR2	19	19623668	19628930
ENSG00000110025	SNX15	11	65027408	65040572
ENSG00000134369	NAV1	1	201622885	201826969
ENSG00000086300	SNX10	7	26291895	26374329
ENSG00000134363	FST	5	53480409	53487134
ENSG00000272892	AL133551.1	10	67849525	67850746
ENSG00000265787	CYP4F35P	18	14337423	14342524
ENSG00000272899	ATP6V1FNB	7	128866308	128872044
ENSG00000280194	AD000864.1	19	35901561	35903855
ENSG00000134780	DAGLA	11	61680433	61747001
ENSG00000083937	CHMP2B	3	87227271	87255548
ENSG00000102181	CD99L2	X	150766337	150898816
ENSG00000262061	AC129507.1	17	331205	333488
ENSG00000171695	LKAAEAR1	20	64083380	64084359
ENSG00000144867	SRPRB	3	133784033	133825772
ENSG00000149925	ALDOA	16	30064164	30070457
ENSG00000142168	SOD1	21	31659622	31668931
ENSG00000142166	IFNAR1	21	33324477	33359862
ENSG00000176896	TCEANC	X	13653189	13681964
ENSG00000176894	PXMP2	12	132687606	132704991
ENSG00000176890	TYMS	18	657604	673578
ENSG00000065060	UHRF1BP1	6	34792015	34883138
ENSG00000149557	FEZ1	11	125442881	125592568
ENSG00000240925	RPS20P31	12	120247460	120247791
ENSG00000259094	AC013457.1	2	118949306	118952983
ENSG00000236871	LINC00106	X	1396427	1399402
ENSG00000111087	GLI1	12	57460135	57472262
ENSG00000135185	TMEM243	7	87196160	87220587
ENSG00000158201	ABHD3	18	21650897	21704805
ENSG00000228492	RAB11FIP1P1	X	74202834	74204595
ENSG00000141448	GATA6	18	22169443	22202528
ENSG00000271819	RNU6-94P	15	50347423	50347529
ENSG00000118156	ZNF541	19	47520685	47555856
ENSG00000271816	ENSG00000271816	10	73699151	73730487
ENSG00000271815	AC008897.3	5	75363760	75364242
ENSG00000263331	AC008551.1	16	21120758	21130108
ENSG00000263335	AF001548.2	16	15726674	15732993
ENSG00000237329	AL356320.2	1	31036734	31037240
ENSG00000269556	TMEM185A	X	149596556	149631912
ENSG00000246451	AL049840.1	14	103682362	103684015
ENSG00000261868	MFSD1P1	17	4301372	4302698
ENSG00000259415	AC012291.1	15	84753122	84754502
ENSG00000259417	CTXND1	15	80195484	80252213
ENSG00000259416	AC021739.3	15	85754941	85756237
ENSG00000261863	LINC01996	17	4610449	4617650
ENSG00000214534	ZNF705E	11	71814045	71821548
ENSG00000214530	STARD10	11	72754729	72793681
ENSG00000264812	AC132938.2	17	82400703	82401382
ENSG00000105323	HNRNPUL1	19	41262496	41307598
ENSG00000105321	CCDC9	19	47255980	47273701
ENSG00000105327	BBC3	19	47220822	47232766
ENSG00000004660	CAMKK1	17	3860315	3894891
ENSG00000105325	FZR1	19	3506273	3538330
ENSG00000138642	HERC6	4	88378739	88443111
ENSG00000105329	TGFB1	19	41301587	41353911
ENSG00000074054	CLASP1	2	121337776	121649587
ENSG00000154803	FLCN	17	17212212	17237188
ENSG00000149150	SLC43A1	11	57484534	57515786
ENSG00000132603	NIP7	16	69337996	69343111
ENSG00000136982	DSCC1	8	119833976	119856010
ENSG00000136986	DERL1	8	123013164	123042423
ENSG00000180409	OR10AA1P	1	158808399	158809335
ENSG00000138722	MMRN1	4	89879532	89954629
ENSG00000212190	RNU6-298P	17	30861843	30861938
ENSG00000227165	WDR11-AS1	10	120761812	120851345
ENSG00000267543	AC015802.3	17	76549951	76550826
ENSG00000267541	MTCO2P2	18	47853233	47853457
ENSG00000267546	AC015802.4	17	76545668	76557683
ENSG00000267547	AC060766.4	17	35403837	35404373
ENSG00000267549	AC006116.8	19	56314703	56341287
ENSG00000066044	ELAVL1	19	7958579	8005659
ENSG00000186416	NKRF	X	119588337	119606443
ENSG00000186417	GLDN	15	51341629	51408013
ENSG00000279913	AP001962.1	4	99844138	99844696
ENSG00000119285	HEATR1	1	236549005	236604504
ENSG00000115507	OTX1	2	63050057	63057836
ENSG00000115504	EHBP1	2	62673851	63046487
ENSG00000119283	TRIM67	1	231162112	231221556
ENSG00000184922	FMNL1	17	45221444	45247320
ENSG00000184923	NUTM2A	10	87225448	87236908
ENSG00000069943	PIGB	15	55318960	55355648
ENSG00000164366	CCDC127	5	196871	218215
ENSG00000172409	CLP1	11	57648992	57661868
ENSG00000184924	PTRHD1	2	24789734	24793382
ENSG00000184925	LCN12	9	136949551	136955497
ENSG00000172404	DNAJB7	22	40859549	40862126
ENSG00000249210	GAPDHP38	19	46558641	46559642
ENSG00000002016	RAD52	12	912077	990053
ENSG00000198502	HLA-DRB5	6	32517343	32530287
ENSG00000255458	AC108471.2	4	39639140	39666644
ENSG00000067798	NAV3	12	77324641	78213008
ENSG00000108370	RGS9	17	65100812	65227703
ENSG00000108375	RNF43	17	58352500	58417595
ENSG00000221866	PLXNA4	7	132123332	132648688
ENSG00000108379	WNT3	17	46762506	46833154
ENSG00000206734	ENSG00000206734	17	47557413	47557514
ENSG00000140939	NOL3	16	67170154	67175735
ENSG00000116266	STXBP3	1	108746674	108809526
ENSG00000116260	QSOX1	1	180154834	180204030
ENSG00000159921	GNE	9	36214441	36277056
ENSG00000104490	NCALD	8	101686543	102124907
ENSG00000104497	SNX16	8	81799581	81842866
ENSG00000262884	AC015921.1	17	2962248	2965895
ENSG00000139890	REM2	14	22883165	22887686
ENSG00000139899	CBLN3	14	24426532	24430954
ENSG00000260011	AC132938.1	17	82381110	82382690
ENSG00000152056	AP1S3	2	223751686	223838027
ENSG00000260017	AC138811.1	16	18803083	18812181
ENSG00000151498	ACAD8	11	134253495	134265855
ENSG00000196739	COL27A1	9	114155560	114312511
ENSG00000196730	DAPK1	9	87497228	87708633
ENSG00000140932	CMTM2	16	66579448	66588275
ENSG00000250508	AP000808.1	11	68870664	68874542
ENSG00000197067	OR2T32P	1	248083522	248087522
ENSG00000197063	MAFG	17	81918270	81927714
ENSG00000197062	ZSCAN26	6	28267010	28278224
ENSG00000197061	HIST1H4C	6	26103876	26104310
ENSG00000228380	MYL6BP1	2	208269343	208269957
ENSG00000228384	AC007040.1	2	70994510	71002754
ENSG00000228386	AL031668.1	20	34014969	34017749
ENSG00000236254	MTND4P14	9	5107937	5109290
ENSG00000239203	AC093484.1	17	16427474	16428719
ENSG00000236256	DIAPH2-AS1	X	97431286	97642589
ENSG00000239201	RPL21P106	12	92168400	92168877
ENSG00000239207	GAPDHP39	3	138777832	138778810
ENSG00000140157	NIPA2	15	22838641	22868384
ENSG00000140153	WDR20	14	102139503	102224847
ENSG00000125997	BPIFB9P	20	33347720	33354444
ENSG00000266896	AL354892.3	6	169770413	169772042
ENSG00000158545	ZC3H18	16	88570381	88631966
ENSG00000065802	ASB1	2	238426742	238452250
ENSG00000180979	LRRC57	15	42537820	42548802
ENSG00000185338	SOCS1	16	11254405	11256200
ENSG00000185339	TCN2	22	30606838	30627278
ENSG00000113013	HSPA9	5	138553756	138575724
ENSG00000185332	TMEM105	17	81311270	81330674
ENSG00000085514	PILRA	7	100367530	100400099
ENSG00000154059	IMPACT	18	24426616	24453535
ENSG00000085511	MAP3K4	6	160991727	161117385
ENSG00000264853	AC011933.2	17	75370947	75373736
ENSG00000072864	NDE1	16	15643267	15726353
ENSG00000260908	AC009093.3	16	29053732	29108108
ENSG00000260903	XKR7	20	31968002	32003387
ENSG00000197217	ENTPD4	8	23385783	23457695
ENSG00000169193	CCDC126	7	23597379	23644708
ENSG00000229473	RGS17P1	13	40992779	40993331
ENSG00000229474	PATL2	15	44665732	44711316
ENSG00000124067	SLC12A4	16	67943474	67969601
ENSG00000238151	MLLT10P1	20	30403123	30403384
ENSG00000238150	AC008753.1	19	53775599	53775882
ENSG00000261056	AC079416.1	16	53298224	53299792
ENSG00000280347	AC000123.3	7	127359785	127364759
ENSG00000225151	GOLGA2P7	15	84199311	84230136
ENSG00000225159	NPM1P39	1	27206930	27207796
ENSG00000255186	AC087277.2	11	36386521	36388250
ENSG00000280693	SH3PXD2A-AS1	10	103745966	103755423
ENSG00000167046	AL357033.1	20	62640719	62643304
ENSG00000173421	CCDC36	3	49198428	49258104
ENSG00000241217	RN7SL809P	12	56670450	56670746
ENSG00000241219	AC078785.2	3	113050912	113063443
ENSG00000185808	PIGP	21	37059170	37073170
ENSG00000156804	FBXO32	8	123497889	123541206
ENSG00000107960	STN1	10	103882542	103918205
ENSG00000165819	METTL3	14	21498133	21511375
ENSG00000168246	UBTD2	5	172209640	172284071
ENSG00000163297	ANTXR2	4	79901149	80125454
ENSG00000109819	PPARGC1A	4	23755041	23904089
ENSG00000262500	MAPK8IP1P1	17	46243606	46245044
ENSG00000114374	USP9Y	Y	12701231	12860839
ENSG00000165813	CCDC186	10	114120862	114174232
ENSG00000255559	ZNF252P-AS1	8	145002811	145006046
ENSG00000200769	ENSG00000200769	7	92202243	92202334
ENSG00000114378	HYAL1	3	50299889	50312381
ENSG00000204070	SYS1	20	45361937	45376798
ENSG00000094975	SUCO	1	172532349	172611833
ENSG00000228403	AC035139.1	10	48878022	48878649
ENSG00000239789	MRPS17	7	55951819	55956501
ENSG00000142444	TIMM29	19	10928733	10933535
ENSG00000228408	AL031056.1	6	149217926	149245554
ENSG00000279373	AC027228.3	15	78537681	78538946
ENSG00000279370	AC004777.1	5	131261321	131261607
ENSG00000279377	AC003973.3	19	21965708	21968529
ENSG00000279378	AC009159.4	16	79675685	79677715
ENSG00000149212	SESN3	11	95165513	95232541
ENSG00000184292	TACSTD2	1	58575423	58577773
ENSG00000240729	AC146507.2	5	177264766	177265241
ENSG00000226711	FAM66C	12	8180209	8216151
ENSG00000234354	RPS26P47	13	100539901	100540248
ENSG00000283633	AP000547.3	22	16601911	16615111
ENSG00000163435	ELF3	1	202007945	202017188
ENSG00000283636	ENSG00000283636	2	63168600	63168847
ENSG00000163430	FSTL1	3	120392293	120451253
ENSG00000183317	EPHA10	1	37713880	37765133
ENSG00000183318	SPDYE4	17	8753106	8758559
ENSG00000179922	ZNF784	19	55620742	55624601
ENSG00000092871	RFFL	17	35005990	35089319
ENSG00000179921	GPBAR1	2	218259496	218263859
ENSG00000244198	AC004889.1	7	144194858	144280547
ENSG00000162521	RBBP4	1	32651142	32686211
ENSG00000162526	TSSK3	1	32351521	32364312
ENSG00000213563	C8ORF82	8	144525733	144529132
ENSG00000167207	NOD2	16	50693588	50734041
ENSG00000106012	IQCE	7	2558972	2614734
ENSG00000080822	CLDND1	3	98497912	98523066
ENSG00000080823	MOK	14	102224500	102305200
ENSG00000080824	HSP90AA1	14	102080738	102139699
ENSG00000250115	AK3P2	8	143057060	143057816
ENSG00000165555	NOXRED1	14	77394021	77423517
ENSG00000240723	RN7SL382P	4	139100377	139100658
ENSG00000125804	FAM182A	20	26054655	26086917
ENSG00000253139	AC013644.1	8	56536758	56540497
ENSG00000205300	AL356414.1	20	4070152	4075165
ENSG00000205302	SNX2	5	122774996	122830108
ENSG00000205309	NT5M	17	17303335	17347663
ENSG00000255992	AC131009.1	12	131924736	131929351
ENSG00000254649	AP003086.3	11	78388061	78392405
ENSG00000254648	AP000911.2	11	134035832	134037107
ENSG00000278023	RDM1	17	35918066	35930773
ENSG00000278022	AC118658.1	15	98660210	98660668
ENSG00000257599	OVCH1-AS1	12	29389289	29487488
ENSG00000257594	GALNT4	12	89519408	89524806
ENSG00000257591	ZNF625	19	12142090	12156729
ENSG00000249840	GAPDHP76	19	11585246	11587135
ENSG00000152558	TMEM123	11	102396332	102470384
ENSG00000182048	TRPC2	11	3609901	3637559
ENSG00000159263	SIM2	21	36699133	36749917
ENSG00000048028	USP28	11	113797874	113875570
ENSG00000159267	HLCS	21	36750888	36990236
ENSG00000054938	CHRDL2	11	74696429	74731385
ENSG00000157856	DRC1	2	26401916	26456711
ENSG00000232926	AC000078.1	22	19887289	19887970
ENSG00000164609	SLU7	5	160401641	160421711
ENSG00000198929	NOS1AP	1	162069774	162370475
ENSG00000128408	RIBC2	22	45413691	45432496
ENSG00000214783	ENSG00000214783	7	43940895	44019175
ENSG00000276075	AC027682.6	16	67517862	67528675
ENSG00000164603	BMT2	7	112819147	112939916
ENSG00000198920	KIAA0753	17	6578148	6640927
ENSG00000242732	RTL5	X	72127110	72131901
ENSG00000198924	DCLRE1A	10	113834725	113854383
ENSG00000171806	METTL18	1	169792529	169794966
ENSG00000120675	DNAJC15	13	43023203	43114224
ENSG00000164687	FABP5	8	81280363	81284777
ENSG00000005700	IBTK	6	82169983	82247754
ENSG00000161381	PLXDC1	17	39063303	39154394
ENSG00000053371	AKR7A2	1	19303965	19312146
ENSG00000204899	MZT1	13	72708357	72727687
ENSG00000006625	GGCT	7	30496621	30504844
ENSG00000120093	HOXB3	17	48548870	48604912
ENSG00000279815	AC020763.5	16	70768356	70768785
ENSG00000279812	AC120057.4	17	7192295	7192448
ENSG00000279811	AC093330.2	18	77002849	77006846
ENSG00000214784	AC010468.1	5	111192226	111193042
ENSG00000273736	AC244100.1	17	35963488	35965472
ENSG00000167645	YIF1B	19	38305104	38317273
ENSG00000133958	UNC79	14	93333219	93707876
ENSG00000237836	PHKA2-AS1	X	18890296	18894497
ENSG00000231787	AC234782.2	X	103904322	103904754
ENSG00000231784	DBIL5P	17	752660	755336
ENSG00000175691	ZNF77	19	2933218	2944971
ENSG00000161929	SCIMP	17	5208961	5234860
ENSG00000161921	CXCL16	17	4733526	4739922
ENSG00000161920	MED11	17	4731428	4733610
ENSG00000183779	ZNF703	8	37695751	37700021
ENSG00000179144	GIMAP7	7	150514830	150521073
ENSG00000147465	STAR	8	38143649	38151265
ENSG00000179148	ALOXE3	17	8095900	8119047
ENSG00000255200	PGAM1P8	11	65174117	65176470
ENSG00000106603	COA1	7	43608456	43729717
ENSG00000264281	AC016596.1	5	55944656	55944733
ENSG00000106605	BLVRA	7	43758680	43807342
ENSG00000253696	ENSG00000253696	8	1971397	1976478
ENSG00000237781	AL356356.1	1	150548562	150557724
ENSG00000198838	RYR3	15	33310945	33866121
ENSG00000237788	AL162615.1	20	49829125	49831085
ENSG00000167562	ZNF701	19	52555457	52587174
ENSG00000167566	NCKAP5L	12	49791146	49828750
ENSG00000048342	CC2D2A	4	15469865	15601557
ENSG00000259529	AL136295.5	14	24151218	24167402
ENSG00000249961	TERB1	16	66754976	66801620
ENSG00000249965	CDC42P4	4	109555170	109555732
ENSG00000230789	ARHGAP26-IT1	5	143192500	143194166
ENSG00000008869	HEATR5B	2	36968383	37084342
ENSG00000219274	RPS20P2	16	1329078	1329777
ENSG00000253967	AC022730.4	8	70471134	70485687
ENSG00000155980	KIF5A	12	57549998	57586632
ENSG00000211840	TRAJ49	14	22489488	22489543
ENSG00000272282	LINC02084	3	27712910	27714005
ENSG00000214087	ARL16	17	81681174	81683924
ENSG00000275066	SYNRG	17	37514797	37609496
ENSG00000047346	FAM214A	15	52581317	52709817
ENSG00000272288	AL451165.2	6	34696317	34697470
ENSG00000058866	DGKG	3	186105668	186362237
ENSG00000271959	AC100803.3	8	141434545	141437954
ENSG00000271952	LINC01954	2	10878269	10885118
ENSG00000251188	AC079140.3	4	268982	269531
ENSG00000176340	COX8A	11	63974607	63976543
ENSG00000230433	AL031770.1	6	524171	525581
ENSG00000243959	RN7SL684P	5	176547433	176547726
ENSG00000176349	AC104129.1	7	1838586	1849931
ENSG00000243954	RN7SL743P	16	8683254	8683551
ENSG00000273882	MIR8066	4	101240795	101240872
ENSG00000146731	CCT6A	7	56051630	56063989
ENSG00000177699	AC011944.1	15	78978889	78985926
ENSG00000235100	AL157400.3	10	89667181	89699671
ENSG00000177692	DNAJC28	21	33485530	33491720
ENSG00000001167	NFYA	6	41072945	41099976
ENSG00000222460	RN7SKP271	20	35643143	35643462
ENSG00000144468	RHBDD1	2	226835581	226999215
ENSG00000249388	AC023794.2	12	54082118	54102693
ENSG00000133027	PEMT	17	17505563	17591708
ENSG00000133026	MYH10	17	8474205	8630761
ENSG00000133028	SCO1	17	10672474	10698375
ENSG00000275393	AC018695.6	16	85697335	85697868
ENSG00000275395	FCGBP	19	39863323	39934626
ENSG00000198355	PIM3	22	49960513	49964080
ENSG00000170836	PPM1D	17	60600183	60666280
ENSG00000241556	AC018475.1	12	95467397	95467861
ENSG00000173334	TRIB1	8	125430321	125438405
ENSG00000173338	KCNK7	11	65592855	65595996
ENSG00000248385	TARM1	19	54069895	54081365
ENSG00000223823	LINC01342	1	1137017	1144056
ENSG00000116062	MSH6	2	47695530	47810101
ENSG00000273006	AC009229.3	2	38193348	38193629
ENSG00000200408	RNA5SP74	1	204562413	204562521
ENSG00000088179	PTPN4	2	119759631	119983818
ENSG00000132952	USPL1	13	30617693	30660770
ENSG00000132953	XPO4	13	20777329	20903048
ENSG00000132950	ZMYM5	13	19823482	19863636
ENSG00000132958	TPTE2	13	19422877	19536762
ENSG00000272758	AC083798.2	3	122416207	122443180
ENSG00000272755	AC245297.2	1	149264252	149264816
ENSG00000272754	AL133245.1	2	32321638	32323002
ENSG00000277504	AC010536.3	16	87683945	87684477
ENSG00000271228	AL121655.1	2	32013061	32013368
ENSG00000271227	AL109918.3	6	52688661	52688998
ENSG00000279039	AC011447.6	19	20207192	20209789
ENSG00000236498	AC107081.2	2	61868432	61886082
ENSG00000236499	LINC00896	22	20206397	20208524
ENSG00000136709	WDR33	2	127701022	127811187
ENSG00000279031	AC004232.3	16	3292879	3293403
ENSG00000236493	EIF2S2P3	10	92668745	92669743
ENSG00000279035	AC022211.4	17	75130883	75133043
ENSG00000236494	AC008080.4	7	33793168	33803156
ENSG00000099725	PRKY	Y	7273972	7381548
ENSG00000063438	AHRR	5	304176	438291
ENSG00000232557	AL590609.3	1	23907111	23907885
ENSG00000237350	CDC42P6	4	22727375	22727950
ENSG00000141179	PCTP	17	55750979	55842830
ENSG00000232553	CLK2P1	7	23585062	23586355
ENSG00000264796	MIR5009	15	89883931	89884030
ENSG00000272650	AC110792.3	4	53997415	53997712
ENSG00000130703	OSBPL2	20	62231922	62296213
ENSG00000130702	LAMA5	20	62307955	62367312
ENSG00000174028	FAM3C2	X	23075758	23076767
ENSG00000130707	ASS1	9	130444929	130501274
ENSG00000130706	ADRM1	20	62302093	62308862
ENSG00000184451	CCR10	17	42678889	42683917
ENSG00000067221	STOML1	15	73978923	73994622
ENSG00000007174	DNAH9	17	11598431	11969748
ENSG00000067225	PKM	15	72199029	72231822
ENSG00000060971	ACAA1	3	38103129	38137242
ENSG00000170819	BFSP2	3	133399995	133475222
ENSG00000145414	NAF1	4	163110073	163166921
ENSG00000065613	SLK	10	103967201	104029233
ENSG00000138175	ARL3	10	102673731	102714407
ENSG00000111664	GNB3	12	6839954	6847393
ENSG00000198561	CTNND1	11	57753243	57819546
ENSG00000143630	HCN3	1	155277583	155289848
ENSG00000148498	PARD3	10	34109560	34815325
ENSG00000117009	KMO	1	241532134	241595642
ENSG00000117000	RLF	1	40161373	40240921
ENSG00000073605	GSDMB	17	39904595	39919854
ENSG00000065618	COL17A1	10	104031286	104085957
ENSG00000273576	AC009283.1	17	39566915	39567559
ENSG00000273573	ENSG00000273573	1	181668749	181669028
ENSG00000261211	AL031123.2	6	6680309	6683633
ENSG00000261216	AC007216.2	16	11908208	11908916
ENSG00000269044	AC024075.2	19	16633797	16635269
ENSG00000269040	BNIP3P24	19	20784596	20785152
ENSG00000269043	AC008554.1	19	20432552	20528615
ENSG00000081189	MEF2C	5	88717117	88904257
ENSG00000267322	SNHG22	18	49814023	49851059
ENSG00000267323	SLC25A1P5	19	27805423	27806205
ENSG00000267320	AC005580.1	19	28316705	28386204
ENSG00000267321	LINC02001	17	35568109	35574843
ENSG00000079385	CEACAM1	19	42507304	42561234
ENSG00000267325	LINC01415	18	55776727	55781721
ENSG00000197465	GYPE	4	143870867	143905563
ENSG00000275839	AC243654.2	17	37454171	37454931
ENSG00000143158	MPC2	1	167916729	167937040
ENSG00000143157	POGK	1	166839447	166856344
ENSG00000143155	TIPRL	1	168178933	168202114
ENSG00000275833	AC073107.2	7	65764535	65768306
ENSG00000275832	ARHGAP23	17	38419280	38512392
ENSG00000134283	PPHLN1	12	42238447	42459715
ENSG00000134285	FKBP11	12	48921518	48926474
ENSG00000134287	ARF3	12	48935723	48957551
ENSG00000130768	SMPDL3B	1	27934993	27959157
ENSG00000230847	OCLNP1	5	71074225	71093193
ENSG00000230844	ZNF674-AS1	X	46545493	46548408
ENSG00000126001	CEP250	20	35455164	35519280
ENSG00000117601	SERPINC1	1	173903804	173917378
ENSG00000134138	MEIS2	15	36889204	37101299
ENSG00000065268	WDR18	19	984271	998438
ENSG00000126003	PLAGL2	20	32192503	32207791
ENSG00000189319	FAM53B	10	124619292	124744269
ENSG00000168003	SLC3A2	11	62856102	62888875
ENSG00000168002	POLR2G	11	62761544	62766710
ENSG00000168000	BSCL2	11	62690275	62709845
ENSG00000168005	SPINDOC	11	63813388	63827718
ENSG00000168004	HRASLS5	11	63461404	63491194
ENSG00000111788	AC009533.1	12	9277235	9313241
ENSG00000227963	RBM15-AS1	1	110286375	110339171
ENSG00000111785	RIC8B	12	106774595	106889316
ENSG00000111786	SRSF9	12	120461668	120469793
